video_name,link,thumbnail_link,duration,views,upload_date,likes,comments
Perfect Square String | GeeksforGeeks,https://www.youtube.com/watch?v=jOM9Pcr5mJM,https://i.ytimg.com/vi/jOM9Pcr5mJM/hqdefault.jpg,167.0,1884,N/A,N/A,N/A
"Guess the Output 59 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=kq-6VWdO5uA,https://i.ytimg.com/vi/kq-6VWdO5uA/hqdefault.jpg,357.0,6339,N/A,N/A,N/A
GATE PYQ-9 | GATE2004 | Strings | GeeksforGeeks,https://www.youtube.com/watch?v=hOXiBcjz2dk,https://i.ytimg.com/vi/hOXiBcjz2dk/hqdefault.jpg,255.0,979,N/A,N/A,N/A
Number of substrings of a string | GeeksforGeeks,https://www.youtube.com/watch?v=9QxJo-g0cMA,https://i.ytimg.com/vi/9QxJo-g0cMA/hqdefault.jpg,142.0,5938,N/A,N/A,N/A
"Guess the Output 58 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=VuprD6UuvXw,https://i.ytimg.com/vi/VuprD6UuvXw/hqdefault.jpg,174.0,6261,N/A,N/A,N/A
C++ STL Course | Demo Video | GeeksforGeeks,https://www.youtube.com/watch?v=b5cfHPZ_WDg,https://i.ytimg.com/vi/b5cfHPZ_WDg/hqdefault.jpg,366.0,15039,N/A,N/A,N/A
Latin Alphabet Cipher I GeeksforGeeks,https://www.youtube.com/watch?v=OaLzvCGEPQU,https://i.ytimg.com/vi/OaLzvCGEPQU/hqdefault.jpg,162.0,1697,N/A,N/A,N/A
GATE PYQ-8 | GATE2006 | Pointers and Functions | GeeksforGeeks,https://www.youtube.com/watch?v=HuGVM12WrzQ,https://i.ytimg.com/vi/HuGVM12WrzQ/hqdefault.jpg,505.0,997,N/A,N/A,N/A
"Guess the Output 57 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=n14q9ORayE4,https://i.ytimg.com/vi/n14q9ORayE4/hqdefault.jpg,207.0,6372,N/A,N/A,N/A
Maximum sum Subarray | Dynamic Programming | GeeksforGeeks,https://www.youtube.com/watch?v=N2kMyp0GLzU,https://i.ytimg.com/vi/N2kMyp0GLzU/hqdefault.jpg,636.0,7289,N/A,N/A,N/A
Frequency of a substring in a string | GeeksforGeeks,https://www.youtube.com/watch?v=agteFWnjJ-0,https://i.ytimg.com/vi/agteFWnjJ-0/hqdefault.jpg,169.0,5406,N/A,N/A,N/A
"Guess the Output 56 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=ocI4BKp-aO8,https://i.ytimg.com/vi/ocI4BKp-aO8/hqdefault.jpg,193.0,6221,N/A,N/A,N/A
GATE PYQ-7 | GATE2016 | Recursion | GeeksforGeeks,https://www.youtube.com/watch?v=uqJDZJwxIVc,https://i.ytimg.com/vi/uqJDZJwxIVc/hqdefault.jpg,381.0,976,N/A,N/A,N/A
First uppercase letter in a string | GeeksforGeeks,https://www.youtube.com/watch?v=grIL_yqEbNw,https://i.ytimg.com/vi/grIL_yqEbNw/hqdefault.jpg,124.0,2231,N/A,N/A,N/A
"Guess the Output 55 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=bhqMzEvbAFA,https://i.ytimg.com/vi/bhqMzEvbAFA/hqdefault.jpg,164.0,6198,N/A,N/A,N/A
Skip the work | Competitive Programming | GeeksforGeeks,https://www.youtube.com/watch?v=vOMkmStTJgE,https://i.ytimg.com/vi/vOMkmStTJgE/hqdefault.jpg,886.0,6034,N/A,N/A,N/A
Find a string in lexicographic order which is in between two given string | GeeksforGeeks,https://www.youtube.com/watch?v=XVDyj0eYQKU,https://i.ytimg.com/vi/XVDyj0eYQKU/hqdefault.jpg,180.0,7782,N/A,N/A,N/A
GATE PYQ-6 | GATE2014 | Recursion | GeeksforGeeks,https://www.youtube.com/watch?v=VMl_ghULjuk,https://i.ytimg.com/vi/VMl_ghULjuk/hqdefault.jpg,257.0,1327,N/A,N/A,N/A
Linux Tutorials | Redirection - The three standard files in Linux | GeeksforGeeks,https://www.youtube.com/watch?v=SP0gDpamofY,https://i.ytimg.com/vi/SP0gDpamofY/hqdefault.jpg,568.0,24816,N/A,N/A,N/A
Convert a string to Hexadecimal ASCII values | GeeksforGeeks,https://www.youtube.com/watch?v=XAAu_Yr6vEQ,https://i.ytimg.com/vi/XAAu_Yr6vEQ/hqdefault.jpg,184.0,16399,N/A,N/A,N/A
"Guess the Output 54 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=S8k-O-PXdxQ,https://i.ytimg.com/vi/S8k-O-PXdxQ/hqdefault.jpg,239.0,7031,N/A,N/A,N/A
Amazon's Reach the Score Problem | Competitive Programming |  GeeksforGeeks,https://www.youtube.com/watch?v=RsmXspXxUN0,https://i.ytimg.com/vi/RsmXspXxUN0/hqdefault.jpg,1052.0,4669,N/A,N/A,N/A
GATE PYQ-5 | GATE2016 | Dynamic Scoping | GeeksforGeeks,https://www.youtube.com/watch?v=G-zmBqDYBuY,https://i.ytimg.com/vi/G-zmBqDYBuY/hqdefault.jpg,496.0,1094,N/A,N/A,N/A
Linux Tutorials | Command Substitution and Shell Aliasing | GeeksforGeeks,https://www.youtube.com/watch?v=rTAKKboE-0M,https://i.ytimg.com/vi/rTAKKboE-0M/hqdefault.jpg,523.0,7883,N/A,N/A,N/A
Check if a string is a substring of another | GeeksforGeeks,https://www.youtube.com/watch?v=Up2AnlAC7EI,https://i.ytimg.com/vi/Up2AnlAC7EI/hqdefault.jpg,140.0,25735,N/A,N/A,N/A
DSA Self Paced Course | GeeksforGeeks,https://www.youtube.com/watch?v=vG2PNdI8axo,https://i.ytimg.com/vi/vG2PNdI8axo/hqdefault.jpg,66.0,120407,N/A,N/A,N/A
"Guess the Output 53 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=MrCU37I4zH4,https://i.ytimg.com/vi/MrCU37I4zH4/hqdefault.jpg,259.0,6647,N/A,N/A,N/A
Hexadecimal to Decimal Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=lbzHXvP9Jmg,https://i.ytimg.com/vi/lbzHXvP9Jmg/hqdefault.jpg,379.0,7751,N/A,N/A,N/A
Walmart's Unique Paths | Dynamic Programming | Competitive Programming | GeeksforGeeks,https://www.youtube.com/watch?v=DSjOImQ5g0U,https://i.ytimg.com/vi/DSjOImQ5g0U/hqdefault.jpg,922.0,2346,N/A,N/A,N/A
Linux Tutorials | Wildcards and Pattern Matching | GeeksforGeeks,https://www.youtube.com/watch?v=LH4eF75Z_7U,https://i.ytimg.com/vi/LH4eF75Z_7U/hqdefault.jpg,560.0,18539,N/A,N/A,N/A
"Guess the Output 52 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=CL7-2oHZJU0,https://i.ytimg.com/vi/CL7-2oHZJU0/hqdefault.jpg,164.0,6808,N/A,N/A,N/A
Checking whether a given floating point number is even or odd.| GeeksforGeeks,https://www.youtube.com/watch?v=Dw1sfqnmcww,https://i.ytimg.com/vi/Dw1sfqnmcww/hqdefault.jpg,179.0,2225,N/A,N/A,N/A
Google's Power House Challenge | Competitive Programming | GeeksforGeeks,https://www.youtube.com/watch?v=fS1blgP0K98,https://i.ytimg.com/vi/fS1blgP0K98/hqdefault.jpg,971.0,10155,N/A,N/A,N/A
Linux Tutorials | Changing Permissions | GeeksforGeeks,https://www.youtube.com/watch?v=RWReI80utd4,https://i.ytimg.com/vi/RWReI80utd4/hqdefault.jpg,478.0,9016,N/A,N/A,N/A
"Guess the Output 51 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=IAwH1MTm6g4,https://i.ytimg.com/vi/IAwH1MTm6g4/hqdefault.jpg,180.0,6969,N/A,N/A,N/A
Decimal to Hexadecimal Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=2R7P5s8e_yA,https://i.ytimg.com/vi/2R7P5s8e_yA/hqdefault.jpg,386.0,5823,N/A,N/A,N/A
GATE PYQ-4 | GATE2007 | Static and Dynamic Scoping | GeeksforGeeks,https://www.youtube.com/watch?v=4msLMZJyxWY,https://i.ytimg.com/vi/4msLMZJyxWY/hqdefault.jpg,257.0,1364,N/A,N/A,N/A
Delete a node from a Linked List without Head Pointer | GeeksforGeeks,https://www.youtube.com/watch?v=PApPhb61QcQ,https://i.ytimg.com/vi/PApPhb61QcQ/hqdefault.jpg,545.0,16233,N/A,N/A,N/A
Linux Tutorials | File and Directory Permissions | GeeksforGeeks,https://www.youtube.com/watch?v=o6lbSlGI3qc,https://i.ytimg.com/vi/o6lbSlGI3qc/hqdefault.jpg,721.0,5015,N/A,N/A,N/A
A boolean array puzzle | Bit Algorithms | GeeksforGeeks,https://www.youtube.com/watch?v=0ouXUmMThmU,https://i.ytimg.com/vi/0ouXUmMThmU/hqdefault.jpg,173.0,1775,N/A,N/A,N/A
"Guess the Output 50 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=Xy37ZYSkzqE,https://i.ytimg.com/vi/Xy37ZYSkzqE/hqdefault.jpg,194.0,7078,N/A,N/A,N/A
Find middle element in a Linked List | GeeksforGeeks,https://www.youtube.com/watch?v=vxVqi9Q54Dc,https://i.ytimg.com/vi/vxVqi9Q54Dc/hqdefault.jpg,558.0,27654,N/A,N/A,N/A
C++ code to find LCM of two numbers | Geeksforgeeks,https://www.youtube.com/watch?v=anSfYgbo694,https://i.ytimg.com/vi/anSfYgbo694/hqdefault.jpg,164.0,17632,N/A,N/A,N/A
Making of the Geeks Summer Carnival Logo - Timelapse | GeeksforGeeks,https://www.youtube.com/watch?v=HS1dFAfiuxw,https://i.ytimg.com/vi/HS1dFAfiuxw/hqdefault.jpg,174.0,902,N/A,N/A,N/A
GATE PYQ-3 | GATE2008 | Pointers | GeeksforGeeks,https://www.youtube.com/watch?v=wooN1PFxcvA,https://i.ytimg.com/vi/wooN1PFxcvA/hqdefault.jpg,388.0,1223,N/A,N/A,N/A
Linux Tutorials | Compressing and Archiving Files in Linux | tar and zip commands | GeeksforGeeks,https://www.youtube.com/watch?v=KucqplDh7LI,https://i.ytimg.com/vi/KucqplDh7LI/hqdefault.jpg,428.0,37519,N/A,N/A,N/A
"Guess the Output 49 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=uj7syAJEnGE,https://i.ytimg.com/vi/uj7syAJEnGE/hqdefault.jpg,338.0,6680,N/A,N/A,N/A
Remove punctuations from a given string | GeeksforGeeks,https://www.youtube.com/watch?v=PSCla4rZkjE,https://i.ytimg.com/vi/PSCla4rZkjE/hqdefault.jpg,371.0,7098,N/A,N/A,N/A
Height of a Binary Tree | Competitive Programming | GeeksforGeeks,https://www.youtube.com/watch?v=LtF34XIId5c,https://i.ytimg.com/vi/LtF34XIId5c/hqdefault.jpg,878.0,5478,N/A,N/A,N/A
Octal to Decimal Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=bazVM_ZQYwg,https://i.ytimg.com/vi/bazVM_ZQYwg/hqdefault.jpg,268.0,924,N/A,N/A,N/A
Linux Tutorials | find command | GeeksforGeeks,https://www.youtube.com/watch?v=oPdFGUrq-XQ,https://i.ytimg.com/vi/oPdFGUrq-XQ/hqdefault.jpg,316.0,36543,N/A,N/A,N/A
Smith Number | GeeksforGeeks,https://www.youtube.com/watch?v=nJVF9YkXxNA,https://i.ytimg.com/vi/nJVF9YkXxNA/hqdefault.jpg,426.0,5654,N/A,N/A,N/A
Geeks Summer Carnival | GeeksforGeeks,https://www.youtube.com/watch?v=z3CC4FKSG-k,https://i.ytimg.com/vi/z3CC4FKSG-k/hqdefault.jpg,74.0,1236,N/A,N/A,N/A
"Guess the Output 48 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=1MVVXKQP9P8,https://i.ytimg.com/vi/1MVVXKQP9P8/hqdefault.jpg,308.0,7057,N/A,N/A,N/A
Find median of a row-wise sorted Matrix | GeeksforGeeks,https://www.youtube.com/watch?v=_4rxBuhyLXw,https://i.ytimg.com/vi/_4rxBuhyLXw/hqdefault.jpg,708.0,50657,N/A,N/A,N/A
Linux Tutorials | touch command | GeeksforGeeks,https://www.youtube.com/watch?v=tpUyBbD4LQE,https://i.ytimg.com/vi/tpUyBbD4LQE/hqdefault.jpg,302.0,23978,N/A,N/A,N/A
Competitive Programming Headstarter | GeeksforGeeks,https://www.youtube.com/watch?v=fqHrsV8xzJE,https://i.ytimg.com/vi/fqHrsV8xzJE/hqdefault.jpg,551.0,5643,N/A,N/A,N/A
GATE PYQ-2 | GATE2015 | Functions & Pointers | GeeksforGeeks,https://www.youtube.com/watch?v=p1k-2-viPBM,https://i.ytimg.com/vi/p1k-2-viPBM/hqdefault.jpg,399.0,1418,N/A,N/A,N/A
Krishnamurthy Numbers | GeeksforGeeks,https://www.youtube.com/watch?v=U5jJkZYG0dQ,https://i.ytimg.com/vi/U5jJkZYG0dQ/hqdefault.jpg,355.0,5717,N/A,N/A,N/A
"Guess the Output 47 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=aZiQE94xJtA,https://i.ytimg.com/vi/aZiQE94xJtA/hqdefault.jpg,343.0,7214,N/A,N/A,N/A
Mystery Numbers | GeeksforGeeks,https://www.youtube.com/watch?v=JEc8AH_8th8,https://i.ytimg.com/vi/JEc8AH_8th8/hqdefault.jpg,194.0,5184,N/A,N/A,N/A
"Guess the Output 46 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=rpkGuJsz52E,https://i.ytimg.com/vi/rpkGuJsz52E/hqdefault.jpg,210.0,6943,N/A,N/A,N/A
GATE PYQ-1 | GATE2019 | Functions | GeeksforGeeks,https://www.youtube.com/watch?v=OIn4QeGEnjo,https://i.ytimg.com/vi/OIn4QeGEnjo/hqdefault.jpg,581.0,3695,N/A,N/A,N/A
Decimal to Octal Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=2XgoUdKTH2Y,https://i.ytimg.com/vi/2XgoUdKTH2Y/hqdefault.jpg,207.0,1530,N/A,N/A,N/A
"Guess the Output 45 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=2kI1kousiqE,https://i.ytimg.com/vi/2kI1kousiqE/hqdefault.jpg,178.0,7206,N/A,N/A,N/A
Check whether a graph is bipartite or not | GeeksforGeeks,https://www.youtube.com/watch?v=mVmXwFkgoJ0,https://i.ytimg.com/vi/mVmXwFkgoJ0/hqdefault.jpg,674.0,32490,N/A,N/A,N/A
"Guess the Output 44 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=7xXLgvEyDdQ,https://i.ytimg.com/vi/7xXLgvEyDdQ/hqdefault.jpg,155.0,7069,N/A,N/A,N/A
Disarium Numbers | GeeksforGeeks,https://www.youtube.com/watch?v=t4xdYNvjJyk,https://i.ytimg.com/vi/t4xdYNvjJyk/hqdefault.jpg,296.0,4393,N/A,N/A,N/A
Decimal to Binary Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=1Po1iqnhzww,https://i.ytimg.com/vi/1Po1iqnhzww/hqdefault.jpg,254.0,4050,N/A,N/A,N/A
"Guess the Output 43 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=U8XW-DmBtfQ,https://i.ytimg.com/vi/U8XW-DmBtfQ/hqdefault.jpg,182.0,7183,N/A,N/A,N/A
Missing Characters in a Pangram | GeeksforGeeks,https://www.youtube.com/watch?v=VqGOxv8Fb1E,https://i.ytimg.com/vi/VqGOxv8Fb1E/hqdefault.jpg,615.0,5089,N/A,N/A,N/A
"Guess the Output 42 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=n-e3IDX98iU,https://i.ytimg.com/vi/n-e3IDX98iU/hqdefault.jpg,219.0,7413,N/A,N/A,N/A
Binary to Decimal Conversion | GeeksforGeeks,https://www.youtube.com/watch?v=FrtgeA8VyHI,https://i.ytimg.com/vi/FrtgeA8VyHI/hqdefault.jpg,232.0,3077,N/A,N/A,N/A
Happy Numbers | GeeksforGeeks,https://www.youtube.com/watch?v=TRDpaWeAaUA,https://i.ytimg.com/vi/TRDpaWeAaUA/hqdefault.jpg,373.0,4696,N/A,N/A,N/A
K-Dimensional Tree [Delete] | GeeksforGeeks,https://www.youtube.com/watch?v=TavqLwDGwEs,https://i.ytimg.com/vi/TavqLwDGwEs/hqdefault.jpg,321.0,7090,N/A,N/A,N/A
"Guess the Output 41 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=NLyZ46wIjHQ,https://i.ytimg.com/vi/NLyZ46wIjHQ/hqdefault.jpg,385.0,8006,N/A,N/A,N/A
K-Dimensional Tree [Find Minimum] | GeeksforGeeks,https://www.youtube.com/watch?v=oRwYNAEuNK8,https://i.ytimg.com/vi/oRwYNAEuNK8/hqdefault.jpg,256.0,3723,N/A,N/A,N/A
"Guess the Output 40 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=6DACvKJRgho,https://i.ytimg.com/vi/6DACvKJRgho/hqdefault.jpg,158.0,8245,N/A,N/A,N/A
K-Dimensional Tree [Search and Insert] | GeeksforGeeks,https://www.youtube.com/watch?v=2Gul_-cbWM0,https://i.ytimg.com/vi/2Gul_-cbWM0/hqdefault.jpg,438.0,28349,N/A,N/A,N/A
"Guess the Output 39 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=LCD5HEELIDA,https://i.ytimg.com/vi/LCD5HEELIDA/hqdefault.jpg,201.0,8431,N/A,N/A,N/A
Course Overview | System Design | GeeksforGeeks,https://www.youtube.com/watch?v=fMJvyQQ2Hqc,https://i.ytimg.com/vi/fMJvyQQ2Hqc/hqdefault.jpg,230.0,5946,N/A,N/A,N/A
Amicable Numbers | GeeksforGeeks,https://www.youtube.com/watch?v=gYX-A6U-XDw,https://i.ytimg.com/vi/gYX-A6U-XDw/hqdefault.jpg,232.0,5405,N/A,N/A,N/A
Floor and Ceil Value from a Binary Search Tree | GeeksforGeeks,https://www.youtube.com/watch?v=FnA9XGfydNI,https://i.ytimg.com/vi/FnA9XGfydNI/hqdefault.jpg,533.0,5143,N/A,N/A,N/A
"Guess the Output 38 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=RRco_y_rwu0,https://i.ytimg.com/vi/RRco_y_rwu0/hqdefault.jpg,170.0,7985,N/A,N/A,N/A
Neon Number | GeeksforGeeks,https://www.youtube.com/watch?v=g2Kp_2xPVHY,https://i.ytimg.com/vi/g2Kp_2xPVHY/hqdefault.jpg,198.0,4543,N/A,N/A,N/A
Automorphic number | GeeksforGeeks,https://www.youtube.com/watch?v=U7RpbcsbUIE,https://i.ytimg.com/vi/U7RpbcsbUIE/hqdefault.jpg,233.0,10162,N/A,N/A,N/A
Palindrome Number | GeeksforGeeks,https://www.youtube.com/watch?v=59V9QcuayIQ,https://i.ytimg.com/vi/59V9QcuayIQ/hqdefault.jpg,251.0,7265,N/A,N/A,N/A
"Guess the Output 37 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=UPTz7JZnMXs,https://i.ytimg.com/vi/UPTz7JZnMXs/hqdefault.jpg,187.0,8110,N/A,N/A,N/A
Empowering Women to Code | GeeksforGeeks,https://www.youtube.com/watch?v=2o2Qxp1nedk,https://i.ytimg.com/vi/2o2Qxp1nedk/hqdefault.jpg,35.0,3426,N/A,N/A,N/A
Armstrong Number | GeeksforGeeks,https://www.youtube.com/watch?v=ivjDNztMpZU,https://i.ytimg.com/vi/ivjDNztMpZU/hqdefault.jpg,370.0,10029,N/A,N/A,N/A
"Guess the Output 36 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=uMKPN6AeFUA,https://i.ytimg.com/vi/uMKPN6AeFUA/hqdefault.jpg,133.0,8211,N/A,N/A,N/A
"Guess the Output 35 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=b0-HWurpDr8,https://i.ytimg.com/vi/b0-HWurpDr8/hqdefault.jpg,145.0,8624,N/A,N/A,N/A
Maximum of all subarrays of size 'k' using Sliding Window Technique | GeeksforGeeks,https://www.youtube.com/watch?v=m-Dqu7csdJk,https://i.ytimg.com/vi/m-Dqu7csdJk/hqdefault.jpg,883.0,64811,N/A,N/A,N/A
"Guess the Output 34 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=dHuKi7u5DR4,https://i.ytimg.com/vi/dHuKi7u5DR4/hqdefault.jpg,286.0,8918,N/A,N/A,N/A
Placement100 | GeeksforGeeks,https://www.youtube.com/watch?v=2wEA8nuThj8,https://i.ytimg.com/vi/2wEA8nuThj8/hqdefault.jpg,29.0,33892,N/A,N/A,N/A
Pangram Checking | GeeksforGeeks,https://www.youtube.com/watch?v=Mhc4JJAaaYM,https://i.ytimg.com/vi/Mhc4JJAaaYM/hqdefault.jpg,341.0,18907,N/A,N/A,N/A
Cracking On-Campus Interviews  | Part-2 | SDE Interview experiences | GeeksforGeeks,https://www.youtube.com/watch?v=WuBzEnsszxs,https://i.ytimg.com/vi/WuBzEnsszxs/hqdefault.jpg,1595.0,1860,N/A,N/A,N/A
Cracking On-Campus Interviews  | Part-1 | SDE Interview experiences | GeeksforGeeks,https://www.youtube.com/watch?v=IiCChMYfKpw,https://i.ytimg.com/vi/IiCChMYfKpw/hqdefault.jpg,1439.0,3583,N/A,N/A,N/A
"Guess the Output 33 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=KbMDQWxpzY0,https://i.ytimg.com/vi/KbMDQWxpzY0/hqdefault.jpg,215.0,8446,N/A,N/A,N/A
Cutting a rod problem | GeeksforGeeks,https://www.youtube.com/watch?v=oqdttaJ_C6o,https://i.ytimg.com/vi/oqdttaJ_C6o/hqdefault.jpg,542.0,41321,N/A,N/A,N/A
"Guess the Output 32 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=AibvkE9EIRA,https://i.ytimg.com/vi/AibvkE9EIRA/hqdefault.jpg,208.0,8753,N/A,N/A,N/A
Minimum Cost Path Problem | GeeksforGeeks,https://www.youtube.com/watch?v=8dzfZNUnvJ8,https://i.ytimg.com/vi/8dzfZNUnvJ8/hqdefault.jpg,576.0,19806,N/A,N/A,N/A
"Guess the Output 31 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=AmcEbG7OEfM,https://i.ytimg.com/vi/AmcEbG7OEfM/hqdefault.jpg,341.0,9498,N/A,N/A,N/A
Matrix Chain Multiplication | GeeksforGeeks,https://www.youtube.com/watch?v=gwmitwgz87s,https://i.ytimg.com/vi/gwmitwgz87s/hqdefault.jpg,692.0,57285,N/A,N/A,N/A
Naive Algorithm for Pattern Searching | GeeksforGeeks,https://www.youtube.com/watch?v=nK7SLhXcqRo,https://i.ytimg.com/vi/nK7SLhXcqRo/hqdefault.jpg,329.0,189837,N/A,N/A,N/A
"Guess the Output 30 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=cekV8mn--a0,https://i.ytimg.com/vi/cekV8mn--a0/hqdefault.jpg,162.0,9773,N/A,N/A,N/A
"Guess the Output 29 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=5GaSvjtdV7k,https://i.ytimg.com/vi/5GaSvjtdV7k/hqdefault.jpg,321.0,9751,N/A,N/A,N/A
"Guess the Output 28 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=RSx2dhj7MiA,https://i.ytimg.com/vi/RSx2dhj7MiA/hqdefault.jpg,219.0,10474,N/A,N/A,N/A
"Guess the Output 27 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=Tz2rcVj3P6E,https://i.ytimg.com/vi/Tz2rcVj3P6E/hqdefault.jpg,210.0,10477,N/A,N/A,N/A
How to Become a Data Scientist in 2020 ?,https://www.youtube.com/watch?v=AkaL_bYAdV4,https://i.ytimg.com/vi/AkaL_bYAdV4/hqdefault.jpg,460.0,22274,N/A,N/A,N/A
"Guess the Output 26 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=3bcmtIMC9MA,https://i.ytimg.com/vi/3bcmtIMC9MA/hqdefault.jpg,218.0,11085,N/A,N/A,N/A
DSA Self Paced (Course) | GeeksforGeeks,https://www.youtube.com/watch?v=JjVpBd17Yxo,https://i.ytimg.com/vi/JjVpBd17Yxo/hqdefault.jpg,110.0,128630,N/A,N/A,N/A
Data in Machine Learning | GeeksforGeeks,https://www.youtube.com/watch?v=wtLMvxueXNY,https://i.ytimg.com/vi/wtLMvxueXNY/hqdefault.jpg,739.0,2502,N/A,N/A,N/A
Longest path in a Directed Acyclic graph | Dynamic Programming | GeeksforGeeks,https://www.youtube.com/watch?v=YxF-x3imVFA,https://i.ytimg.com/vi/YxF-x3imVFA/hqdefault.jpg,691.0,47004,N/A,N/A,N/A
"Guess the Output 25 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=12gtFfNfI2Q,https://i.ytimg.com/vi/12gtFfNfI2Q/hqdefault.jpg,269.0,11057,N/A,N/A,N/A
"Guess the Output 24 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=FYnuumGTZ70,https://i.ytimg.com/vi/FYnuumGTZ70/hqdefault.jpg,210.0,11236,N/A,N/A,N/A
Overview of Machine Learning | GeeksforGeeks,https://www.youtube.com/watch?v=xDqPFXbxIZo,https://i.ytimg.com/vi/xDqPFXbxIZo/hqdefault.jpg,606.0,8200,N/A,N/A,N/A
"Guess the Output 23 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=IfU8cFWGMP8,https://i.ytimg.com/vi/IfU8cFWGMP8/hqdefault.jpg,212.0,12221,N/A,N/A,N/A
"Guess the Output 22 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=01ovj-oC7Sk,https://i.ytimg.com/vi/01ovj-oC7Sk/hqdefault.jpg,171.0,11846,N/A,N/A,N/A
"Guess the Output 21 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=WdpUagWj-CE,https://i.ytimg.com/vi/WdpUagWj-CE/hqdefault.jpg,264.0,12218,N/A,N/A,N/A
"Guess the Output 20 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=HdZAUQ_0VWY,https://i.ytimg.com/vi/HdZAUQ_0VWY/hqdefault.jpg,203.0,12658,N/A,N/A,N/A
"Guess the Output 19 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",https://www.youtube.com/watch?v=iPXiVQbBn2M,https://i.ytimg.com/vi/iPXiVQbBn2M/hqdefault.jpg,297.0,13216,N/A,N/A,N/A
